date,state,location,so2,no2,rspm,spm,pm2_5
2001-10-01,Tamil Nadu,Madras,11.8,26.7,,89.0,
2001-11-01,Tamil Nadu,Madras,7.1,9.5,,57.0,
2001-12-01,Tamil Nadu,Madras,7.3,17.2,,74.0,
2001-01-01,Tamil Nadu,Coimbatore,7.8,49.0,,66.0,
2001-03-01,Tamil Nadu,Coimbatore,18.566342246525863,63.8,,94.0,
2001-04-01,Tamil Nadu,Coimbatore,3.0,28.6,,79.0,
2001-05-01,Tamil Nadu,Coimbatore,18.566342246525863,10.3,,102.0,
2001-06-01,Tamil Nadu,Coimbatore,7.3,41.0,,63.0,
2001-07-01,Tamil Nadu,Coimbatore,18.566342246525863,23.3,,105.0,
2001-08-01,Tamil Nadu,Coimbatore,18.566342246525863,45.8,,146.0,
2001-10-01,Tamil Nadu,Coimbatore,18.566342246525863,37.6,,88.0,
2001-01-01,Tamil Nadu,Coimbatore,8.9,43.7,,44.0,
2001-03-01,Tamil Nadu,Coimbatore,18.566342246525863,68.5,,53.0,
2001-04-01,Tamil Nadu,Coimbatore,18.566342246525863,34.9,,46.0,
2001-05-01,Tamil Nadu,Coimbatore,18.566342246525863,12.5,,31.0,
2001-06-01,Tamil Nadu,Coimbatore,18.566342246525863,22.7,,45.0,
2001-07-01,Tamil Nadu,Coimbatore,18.566342246525863,28.0,,44.0,
2001-08-01,Tamil Nadu,Coimbatore,18.566342246525863,60.2,,49.0,
2001-10-01,Tamil Nadu,Coimbatore,7.8,45.9,,54.0,
2001-01-01,Tamil Nadu,Coimbatore,5.6,57.3,,50.0,
2001-03-01,Tamil Nadu,Coimbatore,18.566342246525863,46.1,,55.0,
2001-04-01,Tamil Nadu,Coimbatore,18.566342246525863,27.6,,39.0,
2001-05-01,Tamil Nadu,Coimbatore,18.566342246525863,12.5,,25.0,
2001-06-01,Tamil Nadu,Coimbatore,18.566342246525863,36.8,,42.0,
2001-07-01,Tamil Nadu,Coimbatore,18.566342246525863,24.5,,29.0,
2001-08-01,Tamil Nadu,Coimbatore,18.566342246525863,54.0,,32.0,
2001-10-01,Tamil Nadu,Coimbatore,18.566342246525863,36.8,,35.0,
2001-01-01,Tamil Nadu,Madurai,7.1,21.0,,87.0,
2001-02-01,Tamil Nadu,Madurai,5.2,20.8,,104.0,
2001-03-01,Tamil Nadu,Madurai,5.4,23.8,,97.0,
2001-04-01,Tamil Nadu,Madurai,6.8,22.2,,77.0,
2001-05-01,Tamil Nadu,Madurai,1.9,16.9,,68.0,
2001-06-01,Tamil Nadu,Madurai,5.0,19.9,,56.0,
2001-07-01,Tamil Nadu,Madurai,4.3,20.3,,53.0,
2001-08-01,Tamil Nadu,Madurai,3.4,14.9,,67.0,
2001-09-01,Tamil Nadu,Madurai,6.7,33.3,,61.0,
2001-10-01,Tamil Nadu,Madurai,4.8,25.2,,64.0,
2001-11-01,Tamil Nadu,Madurai,4.6,22.5,,83.0,
2001-12-01,Tamil Nadu,Madurai,5.6,24.3,,91.0,
2001-01-01,Tamil Nadu,Madurai,3.5,21.4,,93.0,
2001-02-01,Tamil Nadu,Madurai,3.9,39.3,,123.0,
2001-03-01,Tamil Nadu,Madurai,5.4,29.8,,139.0,
2001-04-01,Tamil Nadu,Madurai,5.9,33.0,,80.0,
2001-05-01,Tamil Nadu,Madurai,3.8,21.5,,68.0,
2001-06-01,Tamil Nadu,Madurai,6.0,29.9,,60.0,
2001-07-01,Tamil Nadu,Madurai,8.3,35.2,,76.0,
2001-08-01,Tamil Nadu,Madurai,3.6,26.9,,66.0,
2001-09-01,Tamil Nadu,Madurai,10.4,29.1,,72.0,
2001-10-01,Tamil Nadu,Madurai,7.5,43.0,,69.0,
2001-11-01,Tamil Nadu,Madurai,6.3,28.1,,93.0,
2001-12-01,Tamil Nadu,Madurai,6.4,19.7,,93.0,
2001-01-01,Tamil Nadu,Madurai,7.4,41.7,,329.0,
2001-02-01,Tamil Nadu,Madurai,3.6,30.8,,238.0,
2001-03-01,Tamil Nadu,Madurai,7.4,30.3,,203.0,
2001-04-01,Tamil Nadu,Madurai,6.3,28.7,,210.0,
2001-05-01,Tamil Nadu,Madurai,5.4,35.8,,251.0,
2001-06-01,Tamil Nadu,Madurai,6.9,32.8,,202.0,
2001-07-01,Tamil Nadu,Madurai,4.5,44.8,,196.0,
2001-08-01,Tamil Nadu,Madurai,4.0,35.5,,257.0,
2001-09-01,Tamil Nadu,Madurai,6.3,49.5,,257.0,
2001-10-01,Tamil Nadu,Madurai,4.5,35.9,,227.0,
2001-11-01,Tamil Nadu,Madurai,5.4,52.7,,225.0,
2001-12-01,Tamil Nadu,Madurai,8.3,63.7,,308.0,
2001-01-01,Tamil Nadu,Salem,3.1,8.7,,54.0,
2001-02-01,Tamil Nadu,Salem,3.1,10.0,,58.0,
2001-03-01,Tamil Nadu,Salem,3.0,6.8,,48.0,
2001-04-01,Tamil Nadu,Salem,2.9,8.3,,36.0,
2001-05-01,Tamil Nadu,Salem,3.2,7.2,,29.0,
2001-06-01,Tamil Nadu,Salem,3.7,7.5,,29.0,
2001-07-01,Tamil Nadu,Salem,3.3,7.5,,36.0,
2001-08-01,Tamil Nadu,Salem,8.6,18.0,,39.0,
2001-09-01,Tamil Nadu,Salem,5.6,12.0,,35.0,
2001-11-01,Tamil Nadu,Salem,3.9,8.7,,30.0,
2001-12-01,Tamil Nadu,Salem,6.4,7.4,,35.0,
2002-01-01,Tamil Nadu,Coimbatore,18.566342246525863,37.0,,74.0,
2002-02-01,Tamil Nadu,Coimbatore,8.8,63.1,,136.0,
2002-03-01,Tamil Nadu,Coimbatore,10.8,51.2,,136.0,
2002-04-01,Tamil Nadu,Coimbatore,4.7,46.9,,167.0,
2002-05-01,Tamil Nadu,Coimbatore,10.1,46.2,,201.0,
2002-06-01,Tamil Nadu,Coimbatore,14.5,58.4,,163.0,
2002-07-01,Tamil Nadu,Coimbatore,9.3,53.4,,115.0,
2002-08-01,Tamil Nadu,Coimbatore,8.7,51.0,,55.0,
2002-09-01,Tamil Nadu,Coimbatore,9.1,61.6,,143.0,
2002-10-01,Tamil Nadu,Coimbatore,11.5,59.3,,40.0,
2002-11-01,Tamil Nadu,Coimbatore,8.1,66.6,,74.0,
2002-12-01,Tamil Nadu,Coimbatore,9.5,67.9,,135.0,
2002-01-01,Tamil Nadu,Coimbatore,18.566342246525863,41.2,,55.0,
2002-02-01,Tamil Nadu,Coimbatore,8.3,55.8,,75.0,
2002-03-01,Tamil Nadu,Coimbatore,8.3,81.2,,72.0,
2002-04-01,Tamil Nadu,Coimbatore,11.6,64.3,,40.0,
2002-05-01,Tamil Nadu,Coimbatore,12.1,43.6,,48.0,
2002-06-01,Tamil Nadu,Coimbatore,8.4,54.5,,56.0,
2002-07-01,Tamil Nadu,Coimbatore,9.2,48.5,,72.0,
2002-08-01,Tamil Nadu,Coimbatore,7.8,49.7,,49.0,
2002-09-01,Tamil Nadu,Coimbatore,10.3,52.2,,42.0,
2002-10-01,Tamil Nadu,Coimbatore,8.2,71.6,,30.0,
2002-11-01,Tamil Nadu,Coimbatore,18.566342246525863,58.2,,72.0,
2002-12-01,Tamil Nadu,Coimbatore,7.3,46.9,,104.0,
2002-01-01,Tamil Nadu,Coimbatore,2.0,28.2,,41.0,
2002-02-01,Tamil Nadu,Coimbatore,8.8,46.8,,46.0,
2002-03-01,Tamil Nadu,Coimbatore,5.7,47.8,,43.0,
2002-04-01,Tamil Nadu,Coimbatore,3.8,34.2,,52.0,
2002-05-01,Tamil Nadu,Coimbatore,5.4,42.6,,80.0,
2002-06-01,Tamil Nadu,Coimbatore,8.9,42.4,,49.0,
2002-07-01,Tamil Nadu,Coimbatore,7.4,45.9,,55.0,
2002-08-01,Tamil Nadu,Coimbatore,9.6,40.3,,21.0,
2002-09-01,Tamil Nadu,Coimbatore,6.4,47.4,,49.0,
2002-10-01,Tamil Nadu,Coimbatore,5.9,56.9,,41.0,
2002-11-01,Tamil Nadu,Coimbatore,18.566342246525863,28.17387112641417,,43.0,
2002-12-01,Tamil Nadu,Coimbatore,6.3,46.2,,101.0,
2002-01-01,Tamil Nadu,Madurai,4.9,19.5,,48.0,
2002-02-01,Tamil Nadu,Madurai,5.8,20.8,,16.0,
2002-03-01,Tamil Nadu,Madurai,5.1,18.9,,8.0,
2002-04-01,Tamil Nadu,Madurai,5.7,21.5,,26.0,
2002-05-01,Tamil Nadu,Madurai,5.5,38.0,,18.0,
2002-06-01,Tamil Nadu,Madurai,4.8,21.5,,8.0,
2002-07-01,Tamil Nadu,Madurai,5.3,15.3,,8.0,
2002-08-01,Tamil Nadu,Madurai,4.2,18.7,,18.0,
2002-09-01,Tamil Nadu,Madurai,3.7,22.0,,31.0,
2002-10-01,Tamil Nadu,Madurai,5.0,24.1,,38.0,
2002-11-01,Tamil Nadu,Madurai,4.9,20.1,,19.0,
2002-12-01,Tamil Nadu,Madurai,3.5,28.6,,20.0,
2002-01-01,Tamil Nadu,Madurai,6.1,39.3,,192.0,
2002-02-01,Tamil Nadu,Madurai,9.0,43.4,,50.0,
2002-03-01,Tamil Nadu,Madurai,4.9,38.2,,24.0,
2002-04-01,Tamil Nadu,Madurai,7.2,30.6,,45.0,
2002-05-01,Tamil Nadu,Madurai,5.6,60.5,,58.0,
2002-06-01,Tamil Nadu,Madurai,7.1,41.5,,8.0,
2002-07-01,Tamil Nadu,Madurai,7.5,33.1,,8.0,
2002-08-01,Tamil Nadu,Madurai,5.3,47.8,,8.0,
2002-09-01,Tamil Nadu,Madurai,7.7,26.9,,8.0,
2002-10-01,Tamil Nadu,Madurai,5.7,39.2,,119.0,
2002-11-01,Tamil Nadu,Madurai,7.2,38.0,,78.0,
2002-12-01,Tamil Nadu,Madurai,5.7,46.0,,36.0,
2002-01-01,Tamil Nadu,Salem,6.1,17.5,,8.0,
2002-02-01,Tamil Nadu,Salem,4.7,21.0,,8.0,
2002-03-01,Tamil Nadu,Salem,4.8,15.4,,8.0,
2002-04-01,Tamil Nadu,Salem,4.8,16.2,,8.0,
2002-05-01,Tamil Nadu,Salem,6.0,20.7,,16.0,
2002-06-01,Tamil Nadu,Salem,3.8,10.6,,8.0,
2002-07-01,Tamil Nadu,Salem,4.0,17.5,,10.0,
2002-08-01,Tamil Nadu,Salem,3.5,15.1,,8.0,
2002-09-01,Tamil Nadu,Salem,6.5,31.1,,8.0,
2002-10-01,Tamil Nadu,Salem,5.3,27.7,,9.0,
2002-11-01,Tamil Nadu,Salem,8.0,25.8,,8.0,
2002-12-01,Tamil Nadu,Salem,6.0,33.8,,8.0,
2002-12-01,Tamil Nadu,Tuticorin,7.4,16.0,,15.0,
2002-01-01,Tamil Nadu,Tuticorin,12.0,18.9,,8.0,
2002-02-01,Tamil Nadu,Tuticorin,13.4,15.9,,18.0,
2002-03-01,Tamil Nadu,Tuticorin,14.7,14.1,,11.0,
2002-04-01,Tamil Nadu,Tuticorin,9.2,9.4,,12.0,
2002-05-01,Tamil Nadu,Tuticorin,9.0,17.8,,11.0,
2002-06-01,Tamil Nadu,Tuticorin,9.8,13.9,,27.0,
2002-07-01,Tamil Nadu,Tuticorin,6.6,13.8,,16.0,
2002-08-01,Tamil Nadu,Tuticorin,7.4,13.3,,20.0,
2002-09-01,Tamil Nadu,Tuticorin,7.7,14.1,,18.0,
2002-11-01,Tamil Nadu,Tuticorin,11.6,19.5,,15.0,
2002-01-01,Tamil Nadu,Tuticorin,17.1,10.1,,79.0,
2002-02-01,Tamil Nadu,Tuticorin,12.8,13.8,,14.0,
2002-03-01,Tamil Nadu,Tuticorin,13.9,17.3,,21.0,
2002-04-01,Tamil Nadu,Tuticorin,9.1,9.5,,41.0,
2002-05-01,Tamil Nadu,Tuticorin,16.4,17.0,,28.0,
2002-06-01,Tamil Nadu,Tuticorin,11.9,14.9,,21.0,
2002-07-01,Tamil Nadu,Tuticorin,8.5,11.2,,14.0,
2002-08-01,Tamil Nadu,Tuticorin,9.8,15.2,,15.0,
2002-09-01,Tamil Nadu,Tuticorin,13.6,14.3,,21.0,
2002-11-01,Tamil Nadu,Tuticorin,9.9,15.2,,20.0,
2002-01-01,Tamil Nadu,Madras,19.8,22.8,,78.0,
2002-02-01,Tamil Nadu,Madras,42.0,20.9,,73.0,
2002-03-01,Tamil Nadu,Madras,32.9,28.1,,130.0,
2002-04-01,Tamil Nadu,Madras,36.8,23.4,,150.0,
2002-05-01,Tamil Nadu,Madras,59.3,21.9,,166.0,
2002-06-01,Tamil Nadu,Madras,48.2,22.6,,140.0,
2002-07-01,Tamil Nadu,Madras,50.2,21.1,,132.0,
2002-08-01,Tamil Nadu,Madras,40.2,23.4,,140.0,
2002-09-01,Tamil Nadu,Madras,49.5,20.1,,149.0,
2002-10-01,Tamil Nadu,Madras,46.2,27.5,,143.0,
2002-11-01,Tamil Nadu,Madras,30.8,28.1,,109.0,
2002-12-01,Tamil Nadu,Madras,33.2,36.7,,102.0,
2002-01-01,Tamil Nadu,Madras,23.7,26.9,,126.0,
2002-02-01,Tamil Nadu,Madras,44.8,24.2,,144.0,
2002-03-01,Tamil Nadu,Madras,28.3,24.4,,154.0,
2002-04-01,Tamil Nadu,Madras,38.3,28.0,,141.0,
2002-05-01,Tamil Nadu,Madras,36.0,20.6,,129.0,
2002-06-01,Tamil Nadu,Madras,47.4,23.7,,152.0,
2002-07-01,Tamil Nadu,Madras,27.3,21.1,,134.0,
2002-08-01,Tamil Nadu,Madras,28.5,19.8,,219.0,
2002-09-01,Tamil Nadu,Madras,23.8,11.4,,164.0,
2002-10-01,Tamil Nadu,Madras,37.9,21.5,,157.0,
2002-11-01,Tamil Nadu,Madras,19.4,19.9,,169.0,
2002-12-01,Tamil Nadu,Madras,34.9,33.1,,158.0,
2002-01-01,Tamil Nadu,Madras,17.2,20.0,,98.0,
2002-02-01,Tamil Nadu,Madras,40.1,25.4,,102.0,
2002-03-01,Tamil Nadu,Madras,29.7,22.4,,109.0,
2002-04-01,Tamil Nadu,Madras,33.2,26.1,,114.0,
2002-05-01,Tamil Nadu,Madras,49.2,18.0,,113.0,
2002-06-01,Tamil Nadu,Madras,37.5,19.3,,116.0,
2002-07-01,Tamil Nadu,Madras,33.0,19.5,,106.0,
2002-08-01,Tamil Nadu,Madras,31.8,17.3,,136.0,
2002-09-01,Tamil Nadu,Madras,25.5,12.3,,119.0,
2002-10-01,Tamil Nadu,Madras,41.7,16.8,,109.0,
2002-11-01,Tamil Nadu,Madras,21.7,30.6,,132.0,
2002-12-01,Tamil Nadu,Madras,24.1,29.4,,118.0,
2002-01-01,Tamil Nadu,Madras,6.1,8.7,,43.0,
2002-02-01,Tamil Nadu,Madras,6.0,13.2,,34.0,
2002-03-01,Tamil Nadu,Madras,6.0,7.2,,37.0,
2002-04-01,Tamil Nadu,Madras,6.0,4.7,,29.0,
2002-05-01,Tamil Nadu,Madras,6.0,11.6,,60.0,
2002-06-01,Tamil Nadu,Madras,6.0,6.3,,69.0,
2002-07-01,Tamil Nadu,Madras,6.5,9.8,,53.0,
2002-08-01,Tamil Nadu,Madras,6.0,7.1,,124.0,
2002-09-01,Tamil Nadu,Madras,6.0,6.1,,67.0,
2002-10-01,Tamil Nadu,Madras,6.0,9.9,,96.0,
2002-11-01,Tamil Nadu,Madras,6.4,9.3,,65.0,
2002-12-01,Tamil Nadu,Madras,6.1,12.8,,87.0,
2002-01-01,Tamil Nadu,Madras,6.1,7.9,,39.0,
2002-02-01,Tamil Nadu,Madras,6.1,10.2,,66.0,
2002-03-01,Tamil Nadu,Madras,6.0,6.9,,51.0,
2002-04-01,Tamil Nadu,Madras,6.0,6.1,,48.0,
2002-05-01,Tamil Nadu,Madras,6.0,7.7,,94.0,
2002-06-01,Tamil Nadu,Madras,6.0,5.6,,86.0,
2002-07-01,Tamil Nadu,Madras,6.1,5.0,,51.0,
2002-08-01,Tamil Nadu,Madras,6.0,7.2,,62.0,
2002-09-01,Tamil Nadu,Madras,6.0,6.4,,81.0,
2002-10-01,Tamil Nadu,Madras,6.2,11.1,,81.0,
2002-11-01,Tamil Nadu,Madras,6.0,8.7,,76.0,
2002-12-01,Tamil Nadu,Madras,6.1,10.4,,60.0,
2002-01-01,Tamil Nadu,Madras,6.4,10.3,,51.0,
2002-02-01,Tamil Nadu,Madras,6.6,10.3,,62.0,
2002-03-01,Tamil Nadu,Madras,7.5,11.7,,69.0,
2002-04-01,Tamil Nadu,Madras,6.0,7.0,,50.0,
2002-05-01,Tamil Nadu,Madras,6.1,13.8,,79.0,
2002-06-01,Tamil Nadu,Madras,6.6,15.0,,49.0,
2002-07-01,Tamil Nadu,Madras,7.5,13.4,,67.0,
2002-08-01,Tamil Nadu,Madras,9.5,17.2,,56.0,
2002-09-01,Tamil Nadu,Madras,7.7,15.0,,65.0,
2002-10-01,Tamil Nadu,Madras,8.8,16.9,,59.0,
2002-11-01,Tamil Nadu,Madras,7.0,11.7,,75.0,
2002-12-01,Tamil Nadu,Madras,8.0,20.0,,84.0,
2002-01-01,Tamil Nadu,Tuticorin,13.9,16.6,,17.0,
2002-02-01,Tamil Nadu,Tuticorin,10.6,15.8,,14.0,
2002-03-01,Tamil Nadu,Tuticorin,11.6,16.9,,14.0,
2002-04-01,Tamil Nadu,Tuticorin,6.4,11.3,,21.0,
2002-05-01,Tamil Nadu,Tuticorin,9.7,16.6,,25.0,
2002-06-01,Tamil Nadu,Tuticorin,10.5,15.1,,20.0,
2002-07-01,Tamil Nadu,Tuticorin,8.7,12.4,,21.0,
2002-08-01,Tamil Nadu,Tuticorin,13.5,11.0,,15.0,
2002-09-01,Tamil Nadu,Tuticorin,12.2,21.1,,15.0,
2002-11-01,Tamil Nadu,Tuticorin,12.0,15.3,,16.0,
2002-12-01,Tamil Nadu,Tuticorin,9.6,16.5,,22.0,
2002-01-01,Tamil Nadu,Madurai,8.1,37.5,,51.0,
2002-02-01,Tamil Nadu,Madurai,8.9,26.6,,38.0,
2002-03-01,Tamil Nadu,Madurai,16.5,26.1,,8.0,
2002-04-01,Tamil Nadu,Madurai,28.1,34.8,,31.0,
2002-05-01,Tamil Nadu,Madurai,9.0,46.2,,25.0,
2002-06-01,Tamil Nadu,Madurai,24.0,31.0,,8.0,
2002-07-01,Tamil Nadu,Madurai,15.8,22.2,,8.0,
2002-08-01,Tamil Nadu,Madurai,9.8,30.5,,8.0,
2002-09-01,Tamil Nadu,Madurai,29.4,24.7,,14.0,
2002-10-01,Tamil Nadu,Madurai,10.5,36.2,,31.0,
2002-11-01,Tamil Nadu,Madurai,8.3,19.6,,33.0,
2002-12-01,Tamil Nadu,Madurai,10.7,29.6,,63.0,
1990-01-01,Uttar Pradesh,Anpara,34.5,30.3,,224.0,
1990-01-01,Uttar Pradesh,Anpara,37.4,34.0,,323.0,
1990-01-01,Uttar Pradesh,Dehradoon,26.1,18.8,,835.0,
1990-01-01,Uttar Pradesh,Dehradoon,24.6,26.5,,431.0,
1990-01-01,Uttar Pradesh,Lucknow,18.566342246525863,28.17387112641417,,373.0,
1990-01-01,Uttar Pradesh,Agra,25.1,13.9,,485.0,
1990-01-01,Uttar Pradesh,Agra,17.3,11.1,,473.0,
1990-01-01,Uttar Pradesh,Agra,22.4,12.3,,552.0,
1990-01-01,Uttar Pradesh,Agra,22.2,13.9,,344.0,
1990-02-01,Uttar Pradesh,Anpara,35.2,38.7,,228.0,
1990-02-01,Uttar Pradesh,Anpara,39.9,42.9,,269.0,
1990-02-01,Uttar Pradesh,Dehradoon,30.8,23.4,,822.0,
1990-02-01,Uttar Pradesh,Dehradoon,29.6,31.6,,481.0,
1990-02-01,Uttar Pradesh,Lucknow,18.566342246525863,28.17387112641417,,447.0,
1990-02-01,Uttar Pradesh,Kanpur,18.566342246525863,28.17387112641417,,378.0,
1990-02-01,Uttar Pradesh,Agra,25.1,12.8,,568.0,
1990-02-01,Uttar Pradesh,Agra,22.7,9.6,,378.0,
1990-02-01,Uttar Pradesh,Agra,18.8,11.0,,426.0,
1990-02-01,Uttar Pradesh,Agra,25.5,27.1,,365.0,
1990-02-01,Uttar Pradesh,Kanpur,4.2,7.1,,160.0,
1990-02-01,Uttar Pradesh,Kanpur,9.0,11.8,,469.0,
1990-02-01,Uttar Pradesh,Kanpur,6.3,10.6,,320.0,
1990-03-01,Uttar Pradesh,Lucknow,18.566342246525863,28.17387112641417,,1.0,
1990-03-01,Uttar Pradesh,Agra,25.4,8.9,,471.0,
1990-03-01,Uttar Pradesh,Agra,26.1,7.2,,509.0,
1990-03-01,Uttar Pradesh,Agra,18.7,18.1,,318.0,
1990-03-01,Uttar Pradesh,Anpara,32.4,27.9,,212.0,
1990-03-01,Uttar Pradesh,Anpara,33.4,30.5,,271.0,
1990-03-01,Uttar Pradesh,Dehradoon,32.7,23.3,,918.0,
1990-03-01,Uttar Pradesh,Dehradoon,27.7,29.7,,525.0,
1990-03-01,Uttar Pradesh,Kanpur,3.7,6.8,,325.0,
1990-03-01,Uttar Pradesh,Kanpur,5.5,8.6,,451.0,
1990-03-01,Uttar Pradesh,Kanpur,5.9,12.1,,392.0,
1990-04-01,Uttar Pradesh,Gajroula,33.0,12.3,,240.0,
1990-04-01,Uttar Pradesh,Gajroula,24.0,7.5,,216.0,
1990-04-01,Uttar Pradesh,Agra,21.7,8.9,,385.0,
1990-04-01,Uttar Pradesh,Anpara,39.3,25.2,,352.0,
1990-04-01,Uttar Pradesh,Anpara,45.8,27.3,,378.0,
1990-04-01,Uttar Pradesh,Dehradoon,30.0,29.0,,866.0,
1990-04-01,Uttar Pradesh,Dehradoon,29.2,37.5,,480.0,
1990-04-01,Uttar Pradesh,Kanpur,4.2,5.4,,401.0,
1990-04-01,Uttar Pradesh,Kanpur,6.1,6.4,,440.0,
1990-04-01,Uttar Pradesh,Kanpur,7.5,5.6,,540.0,
1990-05-01,Uttar Pradesh,Gajroula,28.7,15.9,,115.0,
1990-05-01,Uttar Pradesh,Anpara,34.3,35.7,,228.0,
1990-05-01,Uttar Pradesh,Anpara,36.9,35.5,,278.0,
1990-05-01,Uttar Pradesh,Dehradoon,33.5,19.1,,863.0,
1990-05-01,Uttar Pradesh,Dehradoon,35.6,23.6,,579.0,
1990-05-01,Uttar Pradesh,Kanpur,3.4,5.1,,301.0,
1990-05-01,Uttar Pradesh,Kanpur,3.3,5.5,,347.0,
1990-05-01,Uttar Pradesh,Kanpur,3.8,6.8,,436.0,
1990-06-01,Uttar Pradesh,Gajroula,21.7,22.0,,441.0,
1990-06-01,Uttar Pradesh,Kanpur,12.2,15.3,,783.0,
1990-06-01,Uttar Pradesh,Kanpur,12.6,16.5,,427.0,
1990-06-01,Uttar Pradesh,Kanpur,11.1,13.8,,499.0,
1990-06-01,Uttar Pradesh,Kanpur,10.3,12.2,,379.0,
1990-06-01,Uttar Pradesh,Agra,14.3,6.9,,348.0,
1990-06-01,Uttar Pradesh,Anpara,30.1,33.9,,194.0,
1990-06-01,Uttar Pradesh,Dehradoon,26.8,30.5,,958.0,
1990-06-01,Uttar Pradesh,Dehradoon,29.5,23.7,,580.0,
1990-06-01,Uttar Pradesh,Kanpur,4.6,5.4,,380.0,
1990-06-01,Uttar Pradesh,Kanpur,4.2,6.3,,521.0,
1990-06-01,Uttar Pradesh,Kanpur,4.3,8.2,,513.0,
1990-07-01,Uttar Pradesh,Kanpur,6.1,9.3,,177.0,
1990-07-01,Uttar Pradesh,Kanpur,5.1,10.2,,237.0,
1990-07-01,Uttar Pradesh,Kanpur,8.4,9.8,,244.0,
1990-07-01,Uttar Pradesh,Gajroula,21.5,24.9,,316.0,
1990-07-01,Uttar Pradesh,Gajroula,41.1,42.3,,532.0,
1990-07-01,Uttar Pradesh,Kanpur,6.6,9.4,,181.0,
1990-07-01,Uttar Pradesh,Kanpur,9.6,13.0,,116.0,
1990-07-01,Uttar Pradesh,Kanpur,7.9,10.6,,147.0,
1990-07-01,Uttar Pradesh,Kanpur,8.8,13.6,,502.0,
1990-07-01,Uttar Pradesh,Dehradoon,22.1,33.8,,592.0,
1990-07-01,Uttar Pradesh,Dehradoon,26.1,18.7,,436.0,
1990-07-01,Uttar Pradesh,Anpara,26.1,27.1,,116.0,
1990-07-01,Uttar Pradesh,Anpara,29.0,30.5,,131.0,
1990-07-01,Uttar Pradesh,Agra,9.5,6.6,,310.0,
1990-07-01,Uttar Pradesh,Agra,8.4,6.7,,293.0,
1990-07-01,Uttar Pradesh,Agra,17.6,10.0,,333.0,
1990-08-01,Uttar Pradesh,Kanpur,3.5,14.0,,92.0,
1990-08-01,Uttar Pradesh,Kanpur,3.7,11.7,,151.0,
1990-08-01,Uttar Pradesh,Kanpur,4.1,11.1,,182.0,
1990-08-01,Uttar Pradesh,Gajroula,68.6,80.5,,296.0,
1990-08-01,Uttar Pradesh,Gajroula,100.2,121.5,,286.0,
1990-08-01,Uttar Pradesh,Kanpur,5.2,9.2,,133.0,
1990-08-01,Uttar Pradesh,Kanpur,8.5,11.6,,244.0,
1990-08-01,Uttar Pradesh,Kanpur,8.1,10.7,,185.0,
1990-08-01,Uttar Pradesh,Kanpur,9.2,11.2,,446.0,
1990-08-01,Uttar Pradesh,Dehradoon,24.2,32.8,,823.0,
1990-08-01,Uttar Pradesh,Dehradoon,26.7,20.7,,567.0,
1990-08-01,Uttar Pradesh,Anpara,28.5,29.3,,139.0,
1990-08-01,Uttar Pradesh,Anpara,28.9,29.8,,174.0,
1990-08-01,Uttar Pradesh,Agra,13.3,7.8,,323.0,
1990-09-01,Uttar Pradesh,Gajroula,53.6,46.8,,207.0,
1990-09-01,Uttar Pradesh,Gajroula,66.5,41.4,,381.0,
1990-09-01,Uttar Pradesh,Kanpur,6.1,9.5,,161.0,
1990-09-01,Uttar Pradesh,Kanpur,8.9,12.9,,188.0,
1990-09-01,Uttar Pradesh,Kanpur,8.8,11.5,,217.0,
1990-09-01,Uttar Pradesh,Kanpur,10.0,12.5,,361.0,
1990-09-01,Uttar Pradesh,Anpara,31.3,39.7,,132.0,
1990-09-01,Uttar Pradesh,Anpara,29.5,37.7,,122.0,
1990-09-01,Uttar Pradesh,Agra,26.2,15.9,,375.0,
1990-09-01,Uttar Pradesh,Agra,17.8,11.8,,359.0,
1990-09-01,Uttar Pradesh,Agra,19.9,10.2,,414.0,
1990-09-01,Uttar Pradesh,Kanpur,4.1,12.4,,121.0,
1990-09-01,Uttar Pradesh,Kanpur,5.6,15.1,,220.0,
1990-10-01,Uttar Pradesh,Gajroula,48.5,48.3,,204.0,
1990-10-01,Uttar Pradesh,Gajroula,87.3,83.2,,421.0,
1990-10-01,Uttar Pradesh,Kanpur,6.1,8.8,,173.0,
1990-10-01,Uttar Pradesh,Kanpur,7.9,12.7,,621.0,
1990-10-01,Uttar Pradesh,Kanpur,9.9,14.3,,507.0,
1990-10-01,Uttar Pradesh,Kanpur,9.0,14.5,,669.0,
1990-10-01,Uttar Pradesh,Dehradoon,30.9,20.2,,937.0,
1990-10-01,Uttar Pradesh,Dehradoon,24.6,17.4,,523.0,
1990-10-01,Uttar Pradesh,Anpara,45.6,46.9,,222.0,
1990-10-01,Uttar Pradesh,Agra,18.3,10.2,,413.0,
1990-10-01,Uttar Pradesh,Agra,23.2,12.6,,465.0,
1990-10-01,Uttar Pradesh,Agra,35.0,12.9,,645.0,
1990-10-01,Uttar Pradesh,Kanpur,6.0,11.8,,225.0,
1990-10-01,Uttar Pradesh,Kanpur,8.5,17.4,,372.0,
1990-10-01,Uttar Pradesh,Kanpur,8.4,18.4,,383.0,
1990-11-01,Uttar Pradesh,Gajroula,45.1,52.5,,230.0,
1990-11-01,Uttar Pradesh,Kanpur,7.7,8.2,,156.0,
1990-11-01,Uttar Pradesh,Kanpur,9.0,11.9,,490.0,
1990-11-01,Uttar Pradesh,Kanpur,8.5,11.5,,476.0,
